ID,Paths Count

GO:0000258,0
GO:0000259,0
GO:0000260,0
GO:0000261,0
GO:0000262,7,GO:0005575
GO:0000263,0
GO:0000264,0
GO:0000265,0
GO:0000266,4,GO:0008150
GO:0000267,0
GO:0000268,1,GO:0003674
GO:0000269,2,GO:0003674
GO:0000270,4,GO:0008150
GO:0000271,15,GO:0008150
GO:0000272,10,GO:0008150
GO:0000274,13,GO:0005575
GO:0000275,13,GO:0005575
GO:0000276,13,GO:0005575
GO:0000277,3,GO:0003674
GO:0000278,2,GO:0008150
GO:0000279,1,GO:0008150
GO:0000280,2,GO:0008150
GO:0000281,2,GO:0008150
GO:0000282,3,GO:0008150
GO:0000284,0
GO:0000285,2,GO:0003674
GO:0000286,1,GO:0003674
GO:0000287,1,GO:0003674
GO:0000288,67,GO:0008150
GO:0000289,67,GO:0008150
GO:0000290,67,GO:0008150
GO:0000291,67,GO:0008150
GO:0000292,50,GO:0008150
GO:0000293,1,GO:0003674
GO:0000294,67,GO:0008150
GO:0000295,3,GO:0003674
GO:0000296,7,GO:0008150
GO:0000297,4,GO:0003674
GO:0000298,1,GO:0003674
GO:0000299,0
GO:0000300,0
GO:0000301,1,GO:0008150
GO:0000302,2,GO:0008150
GO:0000303,3,GO:0008150
GO:0000304,3,GO:0008150
GO:0000305,3,GO:0008150
GO:0000306,6,GO:0005575
GO:0000307,3,GO:0005575
GO:0000308,4,GO:0005575
GO:0000309,1,GO:0003674
GO:0000310,1,GO:0003674
GO:0000311,8,GO:0005575
GO:0000312,8,GO:0005575
GO:0000313,7,GO:0005575
GO:0000314,5,GO:0005575
GO:0000315,5,GO:0005575
GO:0000316,4,GO:0008150
GO:0000319,3,GO:0003674
GO:0000320,1,GO:0008150
GO:0000321,5,GO:0008150
GO:0000322,4,GO:0005575
GO:0000323,4,GO:0005575
GO:0000324,8,GO:0005575
GO:0000325,4,GO:0005575
GO:0000326,8,GO:0005575
GO:0000327,7,GO:0005575
GO:0000328,6,GO:0005575
GO:0000329,6,GO:0005575
GO:0000330,6,GO:0005575
GO:0000331,8,GO:0005575
GO:0000332,4,GO:0003674
GO:0000333,6,GO:0005575
GO:0000334,2,GO:0003674
GO:0000335,35,GO:0008150
GO:0000336,35,GO:0008150
GO:0000337,6,GO:0008150
GO:0000338,16,GO:0008150
GO:0000339,2,GO:0003674
GO:0000340,2,GO:0003674
GO:0000341,2,GO:0003674
GO:0000342,2,GO:0003674
GO:0000343,5,GO:0005575
GO:0000344,5,GO:0005575
GO:0000345,3,GO:0005575
GO:0000346,3,GO:0005575
GO:0000347,3,GO:0005575
GO:0000348,6,GO:0008150
GO:0000349,6,GO:0008150
GO:0000350,6,GO:0008150
GO:0000352,6,GO:0008150
GO:0000353,6,GO:0008150
GO:0000354,6,GO:0008150
GO:0000362,0
GO:0000363,0
GO:0000364,0
GO:0000365,39,GO:0008150
GO:0000366,78,GO:0008150
GO:0000367,0
GO:0000372,13,GO:0008150
GO:0000373,13,GO:0008150
GO:0000374,13,GO:0008150
GO:0000375,13,GO:0008150
GO:0000376,13,GO:0008150
GO:0000377,13,GO:0008150
GO:0000378,13,GO:0008150
GO:0000379,13,GO:0008150
GO:0000380,39,GO:0008150
GO:0000381,12,GO:0008150
GO:0000384,1,GO:0003674
GO:0000386,1,GO:0003674
GO:0000387,6,GO:0008150
GO:0000388,6,GO:0008150
GO:0000389,6,GO:0008150
GO:0000390,8,GO:0008150
GO:0000393,6,GO:0008150
GO:0000394,13,GO:0008150
GO:0000395,6,GO:0008150
GO:0000398,39,GO:0008150
GO:0000399,1,GO:0005575
GO:0000400,2,GO:0003674
GO:0000401,2,GO:0003674
GO:0000402,2,GO:0003674
GO:0000403,2,GO:0003674
GO:0000404,4,GO:0003674
GO:0000405,2,GO:0003674
GO:0000406,2,GO:0003674
GO:0000407,1,GO:0005575
GO:0000408,2,GO:0005575
GO:0000409,16,GO:0008150
GO:0000410,138,GO:0008150
GO:0000411,113,GO:0008150
GO:0000412,27,GO:0008150
GO:0000413,12,GO:0008150
GO:0000414,6,GO:0008150
GO:0000415,49,GO:0008150
GO:0000416,49,GO:0008150
GO:0000417,1,GO:0005575
GO:0000418,6,GO:0005575
GO:0000419,4,GO:0005575
GO:0000421,6,GO:0005575
GO:0000422,16,GO:0008150
GO:0000423,19,GO:0008150
GO:0000424,19,GO:0008150
GO:0000425,6,GO:0008150
GO:0000426,6,GO:0008150
GO:0000427,5,GO:0005575
GO:0000428,2,GO:0005575
GO:0000429,32,GO:0008150
GO:0000430,48,GO:0008150
GO:0000431,48,GO:0008150
GO:0000432,387,GO:0008150
GO:0000433,462,GO:0008150
GO:0000434,462,GO:0008150
GO:0000435,387,GO:0008150
GO:0000436,226,GO:0008150
GO:0000437,276,GO:0008150
GO:0000438,5,GO:0005575
GO:0000439,3,GO:0005575
GO:0000440,3,GO:0005575
GO:0000444,3,GO:0005575
GO:0000445,3,GO:0005575
GO:0000446,6,GO:0005575
GO:0000447,46,GO:0008150
GO:0000448,46,GO:0008150
GO:0000449,46,GO:0008150
GO:0000450,46,GO:0008150
GO:0000451,72,GO:0008150
GO:0000452,85,GO:0008150
GO:0000453,72,GO:0008150
GO:0000454,80,GO:0008150
GO:0000455,67,GO:0008150
GO:0000456,72,GO:0008150
GO:0000457,46,GO:0008150
GO:0000458,46,GO:0008150
GO:0000459,46,GO:0008150
GO:0000460,39,GO:0008150
GO:0000461,124,GO:0008150
GO:0000462,39,GO:0008150
GO:0000463,39,GO:0008150
GO:0000464,46,GO:0008150
GO:0000465,124,GO:0008150
GO:0000466,39,GO:0008150
GO:0000467,124,GO:0008150
GO:0000468,78,GO:0008150
GO:0000469,23,GO:0008150
GO:0000470,39,GO:0008150
GO:0000471,46,GO:0008150
GO:0000472,124,GO:0008150
GO:0000473,39,GO:0008150
GO:0000474,39,GO:0008150
GO:0000475,39,GO:0008150
GO:0000476,39,GO:0008150
GO:0000477,101,GO:0008150
GO:0000478,46,GO:0008150
GO:0000479,46,GO:0008150
GO:0000480,46,GO:0008150
GO:0000481,39,GO:0008150
GO:0000482,39,GO:0008150
GO:0000483,46,GO:0008150
GO:0000484,46,GO:0008150
GO:0000485,46,GO:0008150
GO:0000486,46,GO:0008150
GO:0000487,39,GO:0008150
GO:0000488,39,GO:0008150
GO:0000489,39,GO:0008150
GO:0000491,6,GO:0008150
GO:0000492,6,GO:0008150
GO:0000493,6,GO:0008150
GO:0000494,130,GO:0008150
GO:0000495,130,GO:0008150
GO:0000496,2,GO:0003674
GO:0000497,4,GO:0003674
GO:0000498,4,GO:0003674
GO:0000499,4,GO:0003674
GO:0000500,6,GO:0005575
GO:0000501,2,GO:0008150
GO:0000502,3,GO:0005575
GO:0000504,0
GO:0000506,5,GO:0005575
GO:0000578,4,GO:0008150
GO:0000700,1,GO:0003674
GO:0000701,1,GO:0003674
GO:0000702,1,GO:0003674
GO:0000703,1,GO:0003674
GO:0000704,1,GO:0003674
GO:0000705,4,GO:0008150
GO:0000706,15,GO:0008150
GO:0000707,12,GO:0008150
GO:0000708,15,GO:0008150
GO:0000709,2,GO:0008150
GO:0000710,18,GO:0008150
GO:0000711,52,GO:0008150
GO:0000712,2,GO:0008150
GO:0000713,15,GO:0008150
GO:0000714,15,GO:0008150
GO:0000715,2,GO:0008150
GO:0000716,2,GO:0008150
GO:0000717,2,GO:0008150
GO:0000718,13,GO:0008150
GO:0000719,16,GO:0008150
GO:0000720,32,GO:0008150
GO:0000721,1,GO:0003674
GO:0000722,29,GO:0008150
GO:0000723,16,GO:0008150
GO:0000724,45,GO:0008150
GO:0000725,29,GO:0008150
GO:0000726,16,GO:0008150
GO:0000727,45,GO:0008150
GO:0000728,11,GO:0008150
GO:0000729,13,GO:0008150
GO:0000730,10,GO:0008150
GO:0000731,50,GO:0008150
GO:0000732,13,GO:0008150
GO:0000733,15,GO:0008150
GO:0000734,51,GO:0008150
GO:0000735,13,GO:0008150
GO:0000736,13,GO:0008150
GO:0000737,60,GO:0008150
GO:0000738,60,GO:0008150
GO:0000739,0
GO:0000740,12,GO:0008150
GO:0000741,2,GO:0008150
GO:0000742,3,GO:0008150
GO:0000743,26,GO:0008150
GO:0000744,2,GO:0008150
GO:0000745,4,GO:0008150
GO:0000746,2,GO:0008150
GO:0000747,5,GO:0008150
GO:0000748,2,GO:0008150
GO:0000749,6,GO:0008150
GO:0000750,5,GO:0008150
GO:0000751,9,GO:0008150
GO:0000752,7,GO:0008150
GO:0000753,11,GO:0008150
GO:0000754,4,GO:0008150
GO:0000755,1,GO:0008150
GO:0000756,6,GO:0008150
GO:0000757,2,GO:0008150
GO:0000758,5,GO:0008150
GO:0000759,7,GO:0008150
GO:0000760,19,GO:0008150
GO:0000761,3,GO:0008150
GO:0000762,4,GO:0008150
GO:0000763,0
GO:0000764,0
GO:0000765,1,GO:0008150
GO:0000766,13,GO:0008150
GO:0000767,7,GO:0008150
GO:0000768,5,GO:0008150
GO:0000769,5,GO:0008150
GO:0000770,6,GO:0008150
GO:0000771,3,GO:0008150
GO:0000772,1,GO:0003674
GO:0000773,2,GO:0003674
GO:0000774,4,GO:0003674
GO:0000775,2,GO:0005575
GO:0000776,6,GO:0005575
GO:0000777,6,GO:0005575
GO:0000778,10,GO:0005575
GO:0000779,2,GO:0005575
GO:0000780,6,GO:0005575
GO:0000781,2,GO:0005575
GO:0000782,3,GO:0005575
GO:0000783,7,GO:0005575
GO:0000784,6,GO:0005575
GO:0000785,2,GO:0005575
GO:0000786,4,GO:0005575
GO:0000787,5,GO:0005575
GO:0000788,8,GO:0005575
GO:0000789,3,GO:0005575
GO:0000790,6,GO:0005575
GO:0000791,2,GO:0005575
GO:0000792,2,GO:0005575
GO:0000793,3,GO:0005575
GO:0000794,8,GO:0005575
GO:0000795,4,GO:0005575
GO:0000796,4,GO:0005575
GO:0000797,3,GO:0005575
GO:0000798,7,GO:0005575
GO:0000799,8,GO:0005575
GO:0000800,4,GO:0005575
GO:0000801,4,GO:0005575
GO:0000802,4,GO:0005575
GO:0000803,3,GO:0005575
GO:0000804,3,GO:0005575
GO:0000805,3,GO:0005575
GO:0000806,3,GO:0005575
GO:0000807,3,GO:0005575
GO:0000808,3,GO:0005575
GO:0000809,4,GO:0005575
GO:0000810,1,GO:0003674
GO:0000811,7,GO:0005575
GO:0000812,7,GO:0005575
GO:0000813,6,GO:0005575
GO:0000814,6,GO:0005575
GO:0000815,6,GO:0005575
GO:0000817,5,GO:0005575
GO:0000818,7,GO:0005575
GO:0000819,9,GO:0008150
GO:0000820,6,GO:0008150
GO:0000821,6,GO:0008150
GO:0000822,2,GO:0003674
GO:0000823,2,GO:0003674
GO:0000824,2,GO:0003674
GO:0000825,2,GO:0003674
GO:0000826,0
GO:0000827,2,GO:0003674
GO:0000828,2,GO:0003674
GO:0000829,2,GO:0003674
GO:0000830,2,GO:0003674
GO:0000831,2,GO:0003674
GO:0000832,2,GO:0003674
GO:0000833,2,GO:0003674
GO:0000834,2,GO:0003674
GO:0000835,7,GO:0005575
GO:0000836,7,GO:0005575
GO:0000837,7,GO:0005575
GO:0000838,7,GO:0005575
GO:0000839,7,GO:0005575
GO:0000900,4,GO:0003674
GO:0000901,2,GO:0003674
GO:0000902,7,GO:0008150
GO:0000903,3,GO:0008150
GO:0000904,7,GO:0008150
GO:0000905,3,GO:0008150
GO:0000906,1,GO:0003674
GO:0000907,2,GO:0003674
GO:0000908,2,GO:0003674
GO:0000909,3,GO:0008150
GO:0000910,1,GO:0008150
GO:0000911,2,GO:0008150
GO:0000912,3,GO:0008150
GO:0000913,3,GO:0008150
GO:0000914,5,GO:0008150
GO:0000915,21,GO:0008150
GO:0000916,1,GO:0008150
GO:0000917,5,GO:0008150
GO:0000918,2,GO:0008150
GO:0000919,3,GO:0008150
GO:0000920,1,GO:0008150
GO:0000921,16,GO:0008150
GO:0000922,2,GO:0005575
GO:0000923,3,GO:0005575
GO:0000924,4,GO:0005575
GO:0000927,4,GO:0005575
GO:0000928,4,GO:0005575
GO:0000930,4,GO:0005575
GO:0000931,4,GO:0005575
GO:0000932,6,GO:0005575
GO:0000933,1,GO:0005575
GO:0000934,1,GO:0005575
GO:0000935,1,GO:0005575
GO:0000936,1,GO:0005575
GO:0000937,1,GO:0005575
GO:0000938,8,GO:0005575
GO:0000939,3,GO:0005575
GO:0000940,3,GO:0005575
GO:0000941,7,GO:0005575
GO:0000942,7,GO:0005575
GO:0000943,2,GO:0005575
GO:0000944,6,GO:0003674
GO:0000945,6,GO:0003674
GO:0000946,6,GO:0003674
GO:0000947,49,GO:0008150
GO:0000948,62,GO:0008150
GO:0000949,108,GO:0008150
GO:0000950,97,GO:0008150
GO:0000951,189,GO:0008150
GO:0000952,121,GO:0008150
GO:0000953,110,GO:0008150
GO:0000954,257,GO:0008150
GO:0000955,38,GO:0008150
GO:0000956,67,GO:0008150
GO:0000957,63,GO:0008150
GO:0000958,130,GO:0008150
GO:0000959,13,GO:0008150
GO:0000960,8,GO:0008150
GO:0000961,41,GO:0008150
GO:0000962,41,GO:0008150
GO:0000963,28,GO:0008150
GO:0000964,41,GO:0008150
GO:0000965,41,GO:0008150
GO:0000966,13,GO:0008150
GO:0000967,78,GO:0008150
GO:0000968,13,GO:0008150
GO:0000969,13,GO:0008150
GO:0000970,13,GO:0008150
GO:0000971,13,GO:0008150
GO:0000972,2,GO:0008150
GO:0000973,2,GO:0008150
GO:0000974,1,GO:0005575
GO:0000975,4,GO:0003674
GO:0000976,8,GO:0003674
GO:0000977,12,GO:0003674
GO:0000978,24,GO:0003674
GO:0000979,24,GO:0003674
GO:0000980,24,GO:0003674
GO:0000981,1,GO:0003674
GO:0000982,1,GO:0003674
GO:0000983,1,GO:0003674
GO:0000984,12,GO:0003674
GO:0000985,24,GO:0003674
GO:0000986,24,GO:0003674
GO:0000987,12,GO:0003674
GO:0000988,1,GO:0003674
GO:0000989,1,GO:0003674
GO:0000990,1,GO:0003674
GO:0000991,1,GO:0003674
GO:0000992,12,GO:0003674
GO:0000993,4,GO:0003674
GO:0000994,1,GO:0003674
GO:0000995,1,GO:0003674
GO:0000996,1,GO:0003674
GO:0000997,24,GO:0003674
GO:0000999,6,GO:0008150
GO:0001000,1,GO:0003674
GO:0001001,1,GO:0003674
GO:0001002,20,GO:0003674
GO:0001003,16,GO:0003674
GO:0001004,5,GO:0003674
GO:0001005,5,GO:0003674
GO:0001006,16,GO:0003674
GO:0001007,1,GO:0003674
GO:0001008,5,GO:0003674
GO:0001009,53,GO:0008150
GO:0001010,2,GO:0003674
GO:0001011,1,GO:0003674
GO:0001012,4,GO:0003674
GO:0001013,4,GO:0003674
GO:0001014,132,GO:0008150
GO:0001015,132,GO:0008150
GO:0001016,4,GO:0003674
GO:0001017,4,GO:0003674
GO:0001018,4,GO:0003674
GO:0001019,4,GO:0003674
GO:0001020,6,GO:0008150
GO:0001021,6,GO:0008150
GO:0001022,44,GO:0008150
GO:0001023,44,GO:0008150
GO:0001024,44,GO:0008150
GO:0001025,1,GO:0003674
GO:0001026,2,GO:0003674
GO:0001027,2,GO:0003674
GO:0001028,2,GO:0003674
GO:0001029,2,GO:0003674
GO:0001030,8,GO:0003674
GO:0001031,4,GO:0003674
GO:0001032,4,GO:0003674
GO:0001033,5,GO:0003674
GO:0001034,1,GO:0003674
GO:0001035,53,GO:0008150
GO:0001036,44,GO:0008150
GO:0001037,4,GO:0003674
GO:0001038,5,GO:0003674
GO:0001039,16,GO:0003674
GO:0001040,2,GO:0003674
GO:0001041,53,GO:0008150
GO:0001042,1,GO:0003674
GO:0001043,6,GO:0008150
GO:0001044,12,GO:0003674
GO:0001045,24,GO:0003674
GO:0001046,12,GO:0003674
GO:0001047,4,GO:0003674
GO:0001048,1,GO:0003674
GO:0001049,1,GO:0003674
GO:0001050,1,GO:0003674
GO:0001051,1,GO:0003674
GO:0001052,1,GO:0003674
GO:0001053,1,GO:0003674
GO:0001054,1,GO:0003674
GO:0001055,1,GO:0003674
GO:0001056,1,GO:0003674
GO:0001057,1,GO:0003674
GO:0001058,1,GO:0003674
GO:0001059,53,GO:0008150
GO:0001060,53,GO:0008150
GO:0001061,1,GO:0003674
GO:0001062,1,GO:0003674
GO:0001063,1,GO:0003674
GO:0001064,1,GO:0003674
GO:0001065,1,GO:0003674
GO:0001066,1,GO:0003674
GO:0001067,2,GO:0003674
GO:0001068,4,GO:0003674
GO:0001069,4,GO:0003674
GO:0001070,1,GO:0003674
GO:0001071,1,GO:0003674
GO:0001072,1,GO:0003674
GO:0001073,1,GO:0003674
GO:0001074,1,GO:0003674
GO:0001075,1,GO:0003674
GO:0001076,1,GO:0003674
GO:0001077,2,GO:0003674
GO:0001078,2,GO:0003674
GO:0001079,33,GO:0008150
GO:0001080,131,GO:0008150
GO:0001081,156,GO:0008150
GO:0001082,1,GO:0003674
GO:0001083,1,GO:0003674
GO:0001084,1,GO:0003674
GO:0001085,1,GO:0003674
GO:0001086,1,GO:0003674
GO:0001087,1,GO:0003674
GO:0001088,1,GO:0003674
GO:0001089,1,GO:0003674
GO:0001090,1,GO:0003674
GO:0001091,2,GO:0003674
GO:0001092,2,GO:0003674
GO:0001093,2,GO:0003674
GO:0001094,2,GO:0003674
GO:0001095,2,GO:0003674
GO:0001096,2,GO:0003674
GO:0001097,2,GO:0003674
GO:0001098,1,GO:0003674
GO:0001099,1,GO:0003674
GO:0001100,32,GO:0008150
GO:0001101,1,GO:0008150
GO:0001102,2,GO:0003674
GO:0001103,2,GO:0003674
GO:0001104,2,GO:0003674
GO:0001105,4,GO:0003674
GO:0001106,4,GO:0003674
GO:0001108,1,GO:0003674
GO:0001109,44,GO:0008150
GO:0001110,44,GO:0008150
GO:0001111,44,GO:0008150
GO:0001112,4,GO:0008150
GO:0001113,4,GO:0008150
GO:0001114,1,GO:0005575
GO:0001115,2,GO:0008150
GO:0001116,6,GO:0008150
GO:0001117,8,GO:0008150
GO:0001118,8,GO:0008150
GO:0001119,4,GO:0008150
GO:0001120,4,GO:0008150
GO:0001121,53,GO:0008150
GO:0001122,44,GO:0008150
GO:0001123,44,GO:0008150
GO:0001124,44,GO:0008150
GO:0001125,44,GO:0008150
GO:0001126,6,GO:0008150
GO:0001127,4,GO:0008150
GO:0001128,4,GO:0003674
GO:0001129,1,GO:0003674
GO:0001130,1,GO:0003674
GO:0001131,1,GO:0003674
GO:0001132,1,GO:0003674
GO:0001133,2,GO:0003674
GO:0001134,1,GO:0003674
GO:0001135,2,GO:0003674
GO:0001136,3,GO:0003674
GO:0001137,3,GO:0003674
GO:0001138,3,GO:0003674
GO:0001139,1,GO:0003674
GO:0001140,2,GO:0003674
GO:0001141,2,GO:0003674
GO:0001142,1,GO:0003674
GO:0001143,1,GO:0003674
GO:0001144,1,GO:0003674
GO:0001145,24,GO:0003674
GO:0001146,1,GO:0003674
GO:0001147,12,GO:0003674
GO:0001148,24,GO:0003674
GO:0001149,1,GO:0003674
GO:0001150,24,GO:0003674
GO:0001151,1,GO:0003674
GO:0001152,4,GO:0003674
GO:0001153,2,GO:0003674
GO:0001154,1,GO:0003674
GO:0001155,1,GO:0003674
GO:0001156,1,GO:0003674
GO:0001158,12,GO:0003674
GO:0001159,4,GO:0003674
GO:0001160,4,GO:0003674
GO:0001161,4,GO:0003674
GO:0001162,16,GO:0003674
GO:0001163,4,GO:0003674
GO:0001164,16,GO:0003674
GO:0001165,16,GO:0003674
GO:0001166,16,GO:0003674
GO:0001167,1,GO:0003674
GO:0001168,1,GO:0003674
GO:0001169,1,GO:0003674
GO:0001170,1,GO:0003674
GO:0001171,50,GO:0008150
GO:0001172,44,GO:0008150
GO:0001173,44,GO:0008150
GO:0001174,44,GO:0008150
GO:0001175,44,GO:0008150
GO:0001176,44,GO:0008150
GO:0001177,34,GO:0008150
GO:0001178,34,GO:0008150
GO:0001179,1,GO:0003674
GO:0001180,44,GO:0008150
GO:0001181,1,GO:0003674
GO:0001182,44,GO:0008150
GO:0001183,44,GO:0008150
GO:0001184,44,GO:0008150
GO:0001185,44,GO:0008150
GO:0001186,2,GO:0003674
GO:0001187,3,GO:0003674
GO:0001188,6,GO:0008150
GO:0001189,6,GO:0008150
GO:0001190,1,GO:0003674
GO:0001191,1,GO:0003674
GO:0001192,44,GO:0008150
GO:0001193,44,GO:0008150
GO:0001194,44,GO:0008150
GO:0001195,44,GO:0008150
GO:0001196,40,GO:0008150
GO:0001197,145,GO:0008150
GO:0001198,170,GO:0008150
GO:0001199,1,GO:0003674
GO:0001200,2,GO:0003674
GO:0001201,3,GO:0003674
GO:0001202,3,GO:0003674
GO:0001203,3,GO:0003674
GO:0001204,2,GO:0003674
GO:0001205,2,GO:0003674
GO:0001206,2,GO:0003674
GO:0001207,4,GO:0008150
GO:0001208,4,GO:0008150
GO:0001209,1,GO:0003674
GO:0001210,1,GO:0003674
GO:0001211,8,GO:0003674
GO:0001212,8,GO:0003674
GO:0001213,5,GO:0003674
GO:0001214,5,GO:0003674
GO:0001215,3,GO:0003674
GO:0001216,1,GO:0003674
GO:0001217,1,GO:0003674
